author,text,time,votes,cid
@핑크로즈-m3x,"정말 아무것도 못해요.
매일 눈뜨면 지옥이네요.
울고 자책하고 울고 또 울고...
오늘이 몇일인지도 궁금하지도 않고 엄마가 더이상 숨을 쉬지못했고 그날이후로 다 멈췄어요.
산불로 집을 잃었을때도 엄마랑 잘 이겨냈었는데 지금은...
최선을 다했고 한 번에 무너졌어요.
나 때문에 엄마를 잃었어요.
잠깐 요양병원에 맡긴게...
엄마는 저를 용서해도 저는 저를 용서할수가 없어요.
엄마는 저를 끝까지 믿어줬는데 저는 실망시켜드렸어요.
모든것이 엉망진창이네요.",1개월 전(수정됨),26,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAQxQSNAa6fd
@앵구리구리,"​ @핑크로즈-m3x  난 부모인데, 그렇다하더라도 내 자녀의 현재가 지옥에 엉망이면 내가 미칠 것 같아요.  떠나신 어머니도 같은 마음일꺼예요. 자책은 그만하시고... 벗어나고 일어나세요.",1개월 전,38,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAQyj35E0q-H
@young7649,​ @핑크로즈-m3x  아침에 일어나자마자 흠트나  걷거나 뛰어보세요  저는 홈트와 걸으면서 많이 나아졌어요,1일 전,0,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCASxCOScghpH
@JJIN2YA,"약안빠지게 먹고 약 내게 맞는거 찾고
그렇게해서 저는 조금씩 나갑니다
그리고 혼자 일할수 있는 알바도 하고있어요
나올수있어요
전 우울증이 너무 오래되기도했고
4년간 갇혀살았는데
이제 나오기 시작했습니다
약은 진짜 필수더라고요
나올려고 마음 먹은 나를 칭찬하며 또 나가고 합니다
치료한지는 10년 넘었어요",1개월 전(수정됨),18,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAQzC9ihZqS7
@user-h654df65i,"10년차 입니다. 맞아요. 예전으로 돌아갈 수도, 극복 할 수도 없어요. 달라진 나를 부여잡고 버티면서 가는거에요. 약과 함께.",1개월 전,13,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAQzCepb7LXB
@지니77,토닥 토닥,1개월 전,11,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAQwrq_x6HXH
@유당탕,"우울증을 겪어보진않아소 조심스럽지만
사람은 죽을때까지 성장한다잖아요 빠져나온 본인이 성장했으니 과거의 본인보다 성장한 자신으로 생각하고 예전의 나와 다르다며 브정적인 감정이 안드셨음 하네요,,,ㅠ",1개월 전,33,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAQwb8OnyJkZ
@A_little_my_cutieCCTV,"예전으로 돌아갈수 없다니...
우울증 환자로서...
너무 비극적인 말 입니다..
계속 이렇게 살아야 하는거에요..?
도대체 왜... 
언제까지.......",3주 전,3,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAS7zw5CLR4X
@JJIN2YA,​ @A_little_my_cutieCCTV 아니에요 돌아올수있어요 우리힘내요,3주 전,9,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAS8XCP_DBdy
@하하짱짱,"저도요..3년은 지독하도록 일상이 어려울정도로 30대초반 우울증이 극심하게 와서 약을 먹어도 안되더군요..누워서만 지내고 위로의 말들은 말같지않게 들리고 위로 조차되지않고 더 극심해져가더군요. 지금은 예전으로 돌아가지 못했지만 일상이 가능하고 직장도 다녀요.직장에서는 최대한 스트레스에 취약해지지 않도록 내 직위에 맞는 일로 내려와서 일하고 있고요.그마저도 감사하게 생각합니다.
저영상은 보호자도 환자도 희망적인 영상이라 환자들에게 희망이 될수 있겠지만 약물치료와 햇빛(무조건 무거운 무기력한 몸 끌고 나가야합니다.)이 필요합니다.
우울증환자분들 힘내세요",7일 전,2,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCASgQW1igedU
@KANGSUNGOH,"저는 우울증 7년 
완치되서 새 삶을 살고 있습니다
힘내세요",2주 전,1,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCASHjIDiFtQF
@김선미-f3e,"남편도 시어머니도 친정부모님도..
.억장이 무너질 듯",13시간 전,1,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCASzYLrasutg
@only_jaea,"우울증 굴에 저도 5 년있었어요
저도 공감이 되진않네요...
나아지긴했지만 사는게 고구마100개먹은것 마냥 퍽퍽해서
힘드네요
꽃이 자라나길
이말 되게 감사하네요",3시간 전,1,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAT-fTHPpiPu
@user-uv5wj8qc2k,저도 안간 힘을다해 버티고 있어요  ㅡㅗㅡ,5시간 전,0,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAT-NIoXnU0g
@seungheelee4613,돌아갈 필요 있나요~ 우울증을 옆에서 지켜본 사람입니다. 저도 달라져 있더라구요. 돌아가지 않아도 디 살만한 인생입니다😊,1시간 전,0,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCAT-napgq-FF
@user-ul1so1lz8x,"저도우울증 십년차인데..  나는그럭저럭 버티어지는데 약먹으면 자면서 버텨가는데..

아들이 우울증진단이 나오니 병원에서 나오는길이 지옥이고 ..말로는 다할수없더라구요.

얼마나 죄책감이..너는 왜하필 이걸닮아..  나때문인거같고..

꽃같은내새끼가 왜하필..
너무미안하고..


그런아이가벌써 고3이되어서 오늘 해돋이를보러갔어요.
고맙고 너무고맙고 또고맙고..
그래도 아직도 살아있어요.
우리아이때문에 ..버텨봐야죠. 지나가겠죠",1개월 전,16,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCARQ30Zo4NjN
@JJIN2YA,"​ @user-ul1so1lz8x 저는 중학생딸이 우울증걸렸는데 치료열심히하고 좋아졌어요
오히려 나이가 어릴수록 치료가 잘되더라고요
그리고 우리 자책하지 말아요
아이의 기질이 그런거지 우리 잘못 아니에요
해돋이 보러갔으니 앞으로 밝고 희망찬 미래를 기원해 보아요",1개월 전,0,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCARR26XD4XRh
@김성현-p1p, @user-ul1so1lz8x  행복이 가득하길 바랍니다. 건강하시구요,3주 전,0,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCARvbdzlEUGI
@쑝쑝-c6d,존나 꼬였네ㅋㅋ 니는 우울증이 상황이 아니라 걍 성격이다,2일 전(수정됨),0,UgwLrYqvMb3n3hdHf8N4AaABAg.AQwIBJCWsyCASuWZr13d9F
@웃으며살기-r5w,유진씨 세상에 태어나줘서 참 고마워요. 버티지 말고 내가 기쁜것을 자꾸 생각해보세요. 세상은 버티는게 아니라 살아지는거예요. 그 누군가는 너무도 살고싶었던 오늘을 유진씨는 선물로 받았습니다!,1개월 전,14,UgyrulgmqkGAv711ljJ4AaABAg.AQwErP_AfNKAQwSJ8KhB_K
@홍주김-f2j,저도 꼭 그런데요ㆍ이런 상태가 우울증인가요ㆍ병원에서 듣고싶지않은 말이라서요ㆍ치료라는거 시작도 못하는거 같읍니다,2주 전,0,UgyrulgmqkGAv711ljJ4AaABAg.AQwErP_AfNKASH8gZGgZTD
@커피를몇잔째,'너만 힘드냐' '내가 더 힘들다'  세트,1개월 전,140,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAQwrEPX6JsE
@7587silver, @커피를몇잔째 진짜 ㅋㅋㅋ 세트 ㅋㅋㅋㅋ,1개월 전,11,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARJECSOzzmU
@아놔그런데,우울증인거 티도 못내고 밝은척하는중.,1개월 전,20,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAR19wdJ1_8u
@8artichoke,​ @아놔그런데 그게우울증임 밝은척 남한테피해안주려고 남기분까지우울하게안하려고 그냥 참고웃는거 그게 우울증 1번임,2주 전,3,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rASF4wpMVMqx
@forlev-k7q,싸가지 없는 남편이 많은가보네,1개월 전,16,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAQywUVVqH6E
@hacu0917,그러고 그런  남편 마음 몰라주면 남편이 우울증으로 먼저 가겠지,3주 전,2,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAS9cpEKJ1yF
@한성호-y3h,이부부가 반대였다면..,3주 전,1,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARvRZZAdQ7L
@이상준-s6b,아 왤케 웃기지  ㅋㅋㅋㅋ,3주 전,1,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARxop_XO1AF
@8artichoke,현실은 바람피고업소가고 여자비하한국여자비하 어린여자찾고 여자얼굴몸매품평 성희롱성범죄 저건 너무 현실이아니고 구라고 극단적인 망상적미화임 누가보면 한국아버지남편들이 저런줄 망상하겠다 남자들도 비웃을듯,2주 전,1,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rASF4rp3Ojsk
@유시은-e6c,너는 놀면서 집에서 하는게 머냐 부터...자존감 깎아내리는 말만 하네요..참 더러워서.. 나도 여전에 나로 돌아가고싶네쇼,1개월 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAR1KFYhYBMU
@사빠죄아아,"그게 맞지ㅋㅋㅋ
우울증? ㅅㅂ 사치병이다.",1개월 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARNIMp9WAJo
@stella83seo6,ㅎㅎ,1개월 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARZDx6WhGFT
@해피미니-k5o,아줌마 표독한거 보소 이러니 남자들이 힘들어하지,3주 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARvomy5WwWJ
@AdriaBeck,그렇담 남편도 우울증이겠네요.,2일 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rASvmE13zksP
@sunlight-m6j,남  편,9시간 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAT--U-FmVAa
@쟈스민-j1l,맞아요 ㅎㅎ,1개월 전,14,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAQx4T8MZgUJ
@UCgQaFFk0-h6v,뭐가 힘든지 들어주시지 그러셨어요,1개월 전,11,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAQxImOpqm1e
@rejina0320,"나는 애낳고일주일만에일복귀
프리랜서강사라고 수업하루3시간시터이모님뺀나머진육아살림
하루두시간자고일하고애보고죽을것같아서힘들댓더니
퇴근후작은방서편히자던남편놈
왈
나도힘들다...",1개월 전,23,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAQxFZVgncn-
@윤윤-g8b,​ @rejina0320 님 수고가 많으셨네요. 좋은날 꼭 올거에요.,1개월 전,6,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAR1XXU8fyrN
@mustgo3518,"나한테는 죽을거면 나가서 죽어라 집안에서 죽지말라고 하더라
지 트라우마 생긴다고",1개월 전,10,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAR4Kr9Az02F
@mimijuju-n,​ @mustgo3518 와 대박.....ㅠㅠ진짜 우울증 증폭제다....,1개월 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAR4hRR_Q3XV
@초록숲-q4d,다른놈한데 가라는 잔인한 남편,1개월 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARJ8T4ALWcb
@user-ul1so1lz8x,"여기아내분도 남편의노력을 알기때문에 웃어보려하는듯..
내맘같아 아프다
약을십년째먹는데
그냥 죽을까 그럼 다끝날텐데 이사람도 쉬워질텐데..
근데 억울해 죽기싫다.

이병이 마음에...네가 내마음에 심은거라서",1개월 전,3,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARQ-coeqmmU
@jdhdhhhd31,어차피 끼리끼리 만나는거..ㅋㅋㅋ 너 꼬라지는 생각 못하냐 ㅋㅋ,3주 전,3,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAS4NHRABTBk
@rhkd0623,니 수준에 맞는 배우자 만난거에요😂,3주 전,2,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAS8DlzFnNlw
@캡틴배CaptainBae,남편은 안 힘든줄 아나? 분명 이 댓글 쓴 아지매는 본인 힘든 것만 내세우며 똑같이 힘든 남편한테 바가지 긁고 갈궈댔겠지,1개월 전,17,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAQzq-tYIrFJ
@피자-v7k," @캡틴배CaptainBae 그쵸, 당신같은 남편들은 아내가 우울증으로 자살하고ㅠ나서도 내가 잘못한게 뭐냐며 아내 시체한테 따지며 삿대질하죠~~ 장례식가서 실제로 봤어요",1개월 전,22,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAR003Qbb8QU
@Marine661th,그러면서도 그남편놈과 헤어질결심 안하는 너~~,1개월 전,3,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAROR56xSiCp
@사빠죄아아,​ @Marine661th 안하는?? 노노 못하는것임ㅋㅋㅋㅋ 그런 남편놈 없으면 먹고살지 못함ㅋㅋㅋ,1개월 전,3,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rARORVfsDdWc
@user-mz7ks9,하..  남자탓 사회탓 하기 바쁘네.. 그럼 왜 결혼했냐? 그렇게 불만이면 이혼하던가? 끼리끼리 만나는 거다. 지들이 선택해 놓고선 지가 잘못한건 절대 인정안하지.. ㅉㅉ,3주 전,6,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rAS1Z--Xg8Hs
@n4qqjf, @user-mz7ks9 둘다해당되는얘기지,10시간 전,0,UgzuDPWyRGhB6YIOvXl4AaABAg.AQwD2D2eM_rASzruexJkok
@당근케이크-r5m,예전의 나로 돌아갈 수 있을까 두려웠던 때가 있었어요. 우울에 잠겨 벗어날 수 없을 것 같은 때였죠. 지금은 가끔 힘들 때도 있지만 전처럼 우울하지 않아요. 혼자 이겨내려 하지 마시고 잘 맞는 병원을 찾아보셨으면 합니다. 그리고 우울하지 않은 사람도 시간이 지나면 다 변해요. 꼭 '예전의 나'로 안 돌아가도 괜찮아요. 지금보다 나아질 수 있어요. 응원합니다!,1개월 전,4,UgzeJtOa0It46orsmLF4AaABAg.AQw4KITlYuxAQwK5eFWvV8
@유당탕,더 나아진 본인이 될거에요 사람은 죽을때까지 성장한단 말이 있잖아요 기어다니다가 넘어지면서 걸어다니다가 뛰는법도 배우고 그저 넘어진상태라 생각하고 잘 치유하셔서 다시곧고 성장하실 날이 오길 바랄게요🌟,1개월 전,2,UgzeJtOa0It46orsmLF4AaABAg.AQw4KITlYuxAQx29j1WKB2
@너구리2-w8f,아무리 감정격해져도 큰 소리 못 내는 디테일이 진짜.. 공감합니다,1개월 전(수정됨),8,UgxNmFaIXRPIPWSJNzF4AaABAg.AQw43tX4v5rAQxEUf-BX68
@ilildikkisleikcndj,세바시 나온 남편분 실화로 만든 영상이래요 매우 희귀해서 영상화 됨,1개월 전(수정됨),11,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAR3v-Ps4_R1
@휘묭,있어요. 세바시에 니왔어요 ㅋ,1개월 전,10,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAQxKDf02F6h
@데이지-t5e, @휘묭 헉😳😳😳 있다뇨..있다뇨…,1개월 전,5,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAQxaGpyEHcV
@이사랑-z6v,"우울증 잘 걸리는 사람도 있지만 연고지 없는 낯선 곳에 살면서 취업도 안되고 아이도 없고 허망해서 우울증 오기도하는데 남편이 저러면 우울증 걸린 내가 미안할듯
어떻게든 이겨내 볼려고 노력할거같다. 영상으로만 볼때는 여자가 너무 한거같음",3주 전,4,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpARt8omtpRzj
@AA-pt1kk,"저런 남편이 있는데 왜 우울증이 걸릴까요?
우울증 걸렸던 사람도 낫겠구만",1개월 전,25,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAR1iyTeRoBY
@목단_jh,그러게요. 부럽네요. 아이들 키우느라 우울증을 방치하고 지내는 많은 주부들도 있어요.,1개월 전,31,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAQx4h5Gg_iQ
@yuking-j9q,"​ @목단_jh 저도 그런 아내 중 한명입니다
아들이 셋이다 보니 아이들 위해서도 표를 낼 수 없더군요",3주 전,2,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAS72YIvWfo5
@출동-y7f,우리신랑같네요..우울증극복한사람입니다 ㅎㅎ신랑덕분에❤,1개월 전,14,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAQzFlCAIudE
@user-cosmos2,저두요😂 근데 저런남자가 몇이나 될까요? 없엉ᆢ😊이 유튜브를 남편한테 보냈더니😂😂자긴 더 아파서 지금 죽걱ㅆ다네요 ㅎㅎ 냉장고에서 과일도 안. 꺼내먹는 오십대 남편,1개월 전(수정됨),5,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAR3UXwvPsro
@여름나무-d3l,한번씩 있나봐요. 희귀한건 확실...,13일 전,1,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpASS2CwvryQa
@sd_wshine4369,나보고 취미를 가지래요 그래서 기뻐하면서 식물 키우는거 좋아 하니까 식물 흙 날린다고 그 말 듣는데 그냥 또 죽어버리고 싶더라구요,3일 전,0,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpASsbjE12OtD
@rhkd0623,님 수준에 맞는 배우자 만난거에요😂,3주 전,1,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAS8DrDiMkP9
@candysaga-f7n,"현실적으로 남자가 사회에서 더 고되고 힘듦
하지만 왜 유독 여자들이 더 우울증에 시달리고 힘들어 할까?
말 그대로 남자는 힘들어도 이겨내는 힘이 더 강하기 때문
이건 아마도 신체적 차이처럼 정신적 차이도 성별에 따라 다른 것이겠지.
저런 남편있나요? 라는 질문보단,
너도 나도 각자의 힘든 구석이 있구나, 상대방에게 무조건 의지하기보단 내 스스로가 상대방에게 의지가 될 수 있도록 노력하자
가 되어야함",3주 전,6,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpARuCimipPAs
@yuking-j9q,"​ @candysaga-f7n 네 맞아요
그러나 자식 키우는 엄마들은 매우 힘들답니다
집에서 애 기울래? 나가서 돈 벌어올래? 하고 묻는다면 왠만한 사람들은  돈을 선택하는 이유이죠",3주 전,4,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAS72pA-8fKi
@캡틴배CaptainBae,"아지매요
그래서 뭘 더 바라는데???",1개월 전(수정됨),4,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAQzpsmT3M8z
@데이지-t5e, @캡틴배CaptainBae 뭔말인지,1개월 전,3,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAR-5YVyPgt8
@mimijuju-n,​ @캡틴배CaptainBae 아저씨 시비걸지말고 좀 꺼지세요 아재냄새나요,1개월 전,0,Ugw6dO4EeSt8cmjyk8B4AaABAg.AQvz_frokHpAR4hLCQPXaz
@새싹-r7o6f,본인은 우울증이 애기를 낳고 몸이 망가지고 호르몬변화가 있어야 생기는 거라고 생각하시는 건가요?진심으로?정말 사고수준이 탄식이 나올 정도네요..,1개월 전,11,UgzlzET3fmB1h02Zq0R4AaABAg.AQvxgQjGZVLAQw6pSYCWVA
@유진김-e4t,저랑 같아요 저도 아침마다 어떻게 또 버틸까하며 무거운 발걸음으로 회사를 가요. 회사에서는 괜찮은 척 행동하고 퇴근 후 집에 와서 무기력하게 유튜브만 보다 잠이 들고 새벽에 눈이 떠지면 괴롭습니다 오늘 또 하루를 어떻게 버티지 진짜 언제 무너질지 모르겠는데 꾸역꾸역 살아가고 있네요.,1개월 전(수정됨),3,UgyN18ibJjlDo4z8aG94AaABAg.AQvG9k0YQg_AQwEaM8Tc1l
@김현숙-z6r6y,둘다 불쌍하다 숨죽여 괜찮다는 남편 절대로 괜찮지않아요 적극적으로 상담도받고 터놓고야기할사람이 꼭필요해요,1개월 전,3,UgyN18ibJjlDo4z8aG94AaABAg.AQvG9k0YQg_AQx0PcHCfI5
@웃으며살기-r5w,오늘이라는 선물같은 도화지에 무엇을 그리고 싶으세요? 행복한거 한가지만 적어보시고 실천해보세요. 할수 있을꺼예요! 화이팅,1개월 전,1,UgyN18ibJjlDo4z8aG94AaABAg.AQvG9k0YQg_AQwS449je57
@John-z1y8b,진심,1개월 전,1,UgzPp9i-qNI7ekcE9NJ4AaABAg.AQv765_CMxlARIxrVXg_Eq
@ANNE-ud4vq,인간아 누가 걸리든 걸린 배우자를 이해하고 끝까지 함께하는 이야기잖아. 쯧쯧. 가족중에 누구하나 일수있다고! 이 와중에 남녀가르는 멍충아.,1개월 전,32,UgwStwXhxgrcNqtPod14AaABAg.AQuiLz8IvmSAQvGyUfFiZM
@0-g7b,남편이 우울증에 걸렸어요 라는 영화도 있어요 툴툴대지 마시고 그거보시면 됩니다,1개월 전,12,UgwStwXhxgrcNqtPod14AaABAg.AQuiLz8IvmSAQwI5R--pdD
@이준2031,"평균적으로 섬세한 여성들이 깊게 걸리는 경우가 많다고 하죠. 남성에 비해서 말이죠.
섬세하기에 아주 복합적으로 다방면으로 빠져 있기에 하나하나 풀어내기가 참으로 힘들죠.

남편이 위로를 해야 한다는 게 아닙니다.
어느 가족이든지 기다리면서 버텨줘야 하는 걸 보여주는 거조.

결국은 우울증 환자가 혼자 이겨내야 하는 거죠.
자책하지 않고 내뱉으면서 날려보내는 걸 하면서 말이죠.
비워내는 걸 할 줄 알아야 하는데 우울증 환자는 그걸 할 줄 몰라서 계속 담아두기에 어떻게 해야 하는지 그걸 찾지 못해서라고 배웠습니다.

영화 '세계의 주인'에서 어른들이 막 풀려고 했지만 저 개인적으로 봤을 때는 두 가정의 동생들이 가장 잘 풀어내게 만드는 핵심이었다고 여겨졌죠.

여기에서도 아이의 툭 내뱉는 말이 건드려준 것처럼 말이죠.

그렇게 주변 누군가에게서 던져지는 뭔가가 있기까지 가족은 잘 그 자리에 머물러주면서 버텨주는 거죠.
그루터기처럼요.",1개월 전,8,UgwStwXhxgrcNqtPod14AaABAg.AQuiLz8IvmSAQw51JKUO99
@새싹-r7o6f,영상을 끝까지 보신 건 맞으신지?영상의 의도를 전혀 이해하지 못하신 것 같은데요.영상에서는 남편의 모습도 우울증 증상이 나타나고 있는 것처럼 보입니다.그렇기에 서로 힘듦을 나누고 서로 함께 상대방을 챙기라는 취지의 영상으로 보이는데요.댓글 작성자분이 말하시는 한쪽만 힘들고 한쪽만 챙겨야 하는 프레임이 아닌 '서로'에 포커스를 맞춘 영상으로 보입니다.저는 오히려 이 영상이 작성자분이 원하는 영상이 아닐까 싶은데요.단지 이 영상에서 여성분이 더욱 직접적인 우울증으로 표현되었다고 해서 그런 프레임을 운운하는 건 너무 성급하지 않나 싶습니다.,1개월 전,7,UgwStwXhxgrcNqtPod14AaABAg.AQuiLz8IvmSAQw5w3JZu3y
@웃으며살기-r5w,세상을 삐닥하게 보시면 우울하지 않으세요? 그냥 남녀구분없이 인간으로 보시면 되는데 여성으로부터 받은 상처가 있으신가봅니다. 노여움 푸시고 좋은 마음으로 바라볼수 있길 잠깐이나마 기도해봅니다. 홧팅요!!!,1개월 전,4,UgwStwXhxgrcNqtPod14AaABAg.AQuiLz8IvmSAQwSlAIa7-u
